instrumentid,Name,Latitude,Longitude,y,m,d,h,grafNO2
1,Hjortnes,59.91132000,10.70407000,2018,1,11,15,83.685551
1,Hjortnes,59.91132000,10.70407000,2018,1,11,16,86.029740
1,Hjortnes,59.91132000,10.70407000,2018,1,11,17,77.656093
1,Hjortnes,59.91132000,10.70407000,2018,1,11,18,66.141086
1,Hjortnes,59.91132000,10.70407000,2018,1,11,19,57.412800
1,Hjortnes,59.91132000,10.70407000,2018,1,11,20,48.071737
1,Hjortnes,59.91132000,10.70407000,2018,1,11,21,38.503424
1,Hjortnes,59.91132000,10.70407000,2018,1,11,22,30.645248
1,Hjortnes,59.91132000,10.70407000,2018,1,11,23,23.932953
1,Hjortnes,59.91132000,10.70407000,2018,1,12,0,29.288538
1,Hjortnes,59.91132000,10.70407000,2018,1,12,1,25.852068
1,Hjortnes,59.91132000,10.70407000,2018,1,12,2,26.709347
1,Hjortnes,59.91132000,10.70407000,2018,1,12,3,32.551822
1,Hjortnes,59.91132000,10.70407000,2018,1,12,4,37.478218
1,Hjortnes,59.91132000,10.70407000,2018,1,12,5,60.555673
1,Hjortnes,59.91132000,10.70407000,2018,1,12,6,80.482105
1,Hjortnes,59.91132000,10.70407000,2018,1,12,7,84.836045
1,Hjortnes,59.91132000,10.70407000,2018,1,12,8,76.314735
1,Hjortnes,59.91132000,10.70407000,2018,1,12,9,80.247781
1,Hjortnes,59.91132000,10.70407000,2018,1,12,10,82.579075
1,Hjortnes,59.91132000,10.70407000,2018,1,12,11,79.174365
1,Hjortnes,59.91132000,10.70407000,2018,1,12,12,78.741717
1,Hjortnes,59.91132000,10.70407000,2018,1,12,13,71.651656
1,Hjortnes,59.91132000,10.70407000,2018,1,12,14,73.767834
1,Hjortnes,59.91132000,10.70407000,2018,1,12,15,76.664941
1,Hjortnes,59.91132000,10.70407000,2018,1,12,16,68.996001
1,Hjortnes,59.91132000,10.70407000,2018,1,12,17,61.601230
1,Hjortnes,59.91132000,10.70407000,2018,1,12,18,60.948342
1,Hjortnes,59.91132000,10.70407000,2018,1,12,19,65.497229
1,Hjortnes,59.91132000,10.70407000,2018,1,12,20,62.314651
1,Hjortnes,59.91132000,10.70407000,2018,1,12,21,50.849632
1,Hjortnes,59.91132000,10.70407000,2018,1,12,22,48.807457
1,Hjortnes,59.91132000,10.70407000,2018,1,12,23,47.977735
1,Hjortnes,59.91132000,10.70407000,2018,1,13,0,31.902297
1,Hjortnes,59.91132000,10.70407000,2018,1,13,1,33.903207
1,Hjortnes,59.91132000,10.70407000,2018,1,13,2,30.196252
1,Hjortnes,59.91132000,10.70407000,2018,1,13,3,32.368768
1,Hjortnes,59.91132000,10.70407000,2018,1,13,4,25.261491
1,Hjortnes,59.91132000,10.70407000,2018,1,13,5,31.973737
1,Hjortnes,59.91132000,10.70407000,2018,1,13,6,36.219929
1,Hjortnes,59.91132000,10.70407000,2018,1,13,7,46.740853
1,Hjortnes,59.91132000,10.70407000,2018,1,13,8,54.041575
1,Hjortnes,59.91132000,10.70407000,2018,1,13,9,55.318237
1,Hjortnes,59.91132000,10.70407000,2018,1,13,10,74.805974
1,Hjortnes,59.91132000,10.70407000,2018,1,13,11,72.318570
1,Hjortnes,59.91132000,10.70407000,2018,1,13,12,78.698810
1,Hjortnes,59.91132000,10.70407000,2018,1,13,13,69.680636
1,Hjortnes,59.91132000,10.70407000,2018,1,13,14,55.446242
1,Hjortnes,59.91132000,10.70407000,2018,1,13,15,67.888722
1,Hjortnes,59.91132000,10.70407000,2018,1,13,16,56.126630
1,Hjortnes,59.91132000,10.70407000,2018,1,13,17,63.483644
1,Hjortnes,59.91132000,10.70407000,2018,1,13,18,57.718317
1,Hjortnes,59.91132000,10.70407000,2018,1,13,19,31.701258
1,Hjortnes,59.91132000,10.70407000,2018,1,13,20,54.541036
1,Hjortnes,59.91132000,10.70407000,2018,1,13,21,57.353501
1,Hjortnes,59.91132000,10.70407000,2018,1,13,22,55.253198
1,Hjortnes,59.91132000,10.70407000,2018,1,13,23,57.302936
1,Hjortnes,59.91132000,10.70407000,2018,1,14,0,44.428988
1,Hjortnes,59.91132000,10.70407000,2018,1,14,1,42.137800
1,Hjortnes,59.91132000,10.70407000,2018,1,14,2,35.096576
1,Hjortnes,59.91132000,10.70407000,2018,1,14,3,28.111345
1,Hjortnes,59.91132000,10.70407000,2018,1,14,4,31.331105
1,Hjortnes,59.91132000,10.70407000,2018,1,14,5,29.868053
1,Hjortnes,59.91132000,10.70407000,2018,1,14,6,25.934370
1,Hjortnes,59.91132000,10.70407000,2018,1,14,7,31.042501
1,Hjortnes,59.91132000,10.70407000,2018,1,14,8,25.217537
1,Hjortnes,59.91132000,10.70407000,2018,1,14,9,43.395343
1,Hjortnes,59.91132000,10.70407000,2018,1,14,10,30.195534
1,Hjortnes,59.91132000,10.70407000,2018,1,14,11,25.261149
1,Hjortnes,59.91132000,10.70407000,2018,1,14,12,43.416501
1,Hjortnes,59.91132000,10.70407000,2018,1,14,13,47.439779
1,Hjortnes,59.91132000,10.70407000,2018,1,14,14,61.699413
1,Hjortnes,59.91132000,10.70407000,2018,1,14,15,66.405148
1,Hjortnes,59.91132000,10.70407000,2018,1,14,16,38.622596
1,Hjortnes,59.91132000,10.70407000,2018,1,14,17,33.718988
1,Hjortnes,59.91132000,10.70407000,2018,1,14,18,32.254039
1,Hjortnes,59.91132000,10.70407000,2018,1,14,19,29.044325
1,Hjortnes,59.91132000,10.70407000,2018,1,14,20,25.398604
1,Hjortnes,59.91132000,10.70407000,2018,1,14,21,28.449841
1,Hjortnes,59.91132000,10.70407000,2018,1,14,22,26.712668
1,Hjortnes,59.91132000,10.70407000,2018,1,14,23,25.769838
1,Hjortnes,59.91132000,10.70407000,2018,1,15,0,26.496325
1,Hjortnes,59.91132000,10.70407000,2018,1,15,1,25.408348
1,Hjortnes,59.91132000,10.70407000,2018,1,15,2,22.857001
1,Hjortnes,59.91132000,10.70407000,2018,1,15,3,24.498244
1,Hjortnes,59.91132000,10.70407000,2018,1,15,4,24.035809
1,Hjortnes,59.91132000,10.70407000,2018,1,15,5,25.662781
1,Hjortnes,59.91132000,10.70407000,2018,1,15,6,28.810505
1,Hjortnes,59.91132000,10.70407000,2018,1,15,7,29.804460
1,Hjortnes,59.91132000,10.70407000,2018,1,15,8,45.309713
1,Hjortnes,59.91132000,10.70407000,2018,1,15,9,46.106731
1,Hjortnes,59.91132000,10.70407000,2018,1,15,10,48.055841
1,Hjortnes,59.91132000,10.70407000,2018,1,15,11,47.940670
1,Hjortnes,59.91132000,10.70407000,2018,1,15,12,39.456510
1,Hjortnes,59.91132000,10.70407000,2018,1,15,13,47.984819
1,Hjortnes,59.91132000,10.70407000,2018,1,15,14,49.487385
1,Hjortnes,59.91132000,10.70407000,2018,1,15,15,45.902521
1,Hjortnes,59.91132000,10.70407000,2018,1,15,16,70.063446
1,Hjortnes,59.91132000,10.70407000,2018,1,15,17,50.390878
1,Hjortnes,59.91132000,10.70407000,2018,1,15,18,53.068487
1,Hjortnes,59.91132000,10.70407000,2018,1,15,19,56.929397
1,Hjortnes,59.91132000,10.70407000,2018,1,15,20,55.222060
1,Hjortnes,59.91132000,10.70407000,2018,1,15,21,57.161219
1,Hjortnes,59.91132000,10.70407000,2018,1,15,22,49.301868
1,Hjortnes,59.91132000,10.70407000,2018,1,15,23,33.161308
1,Hjortnes,59.91132000,10.70407000,2018,1,16,0,33.824539
1,Hjortnes,59.91132000,10.70407000,2018,1,16,1,31.903007
1,Hjortnes,59.91132000,10.70407000,2018,1,16,2,29.837324
1,Hjortnes,59.91132000,10.70407000,2018,1,16,3,34.792053
1,Hjortnes,59.91132000,10.70407000,2018,1,16,4,42.383474
1,Hjortnes,59.91132000,10.70407000,2018,1,16,5,61.443390
1,Hjortnes,59.91132000,10.70407000,2018,1,16,6,68.380592
1,Hjortnes,59.91132000,10.70407000,2018,1,16,7,78.385872
1,Hjortnes,59.91132000,10.70407000,2018,1,16,8,81.240115
1,Hjortnes,59.91132000,10.70407000,2018,1,16,9,74.231838
1,Hjortnes,59.91132000,10.70407000,2018,1,16,10,78.711563
1,Hjortnes,59.91132000,10.70407000,2018,1,16,11,72.873030
1,Hjortnes,59.91132000,10.70407000,2018,1,16,12,80.394945
1,Hjortnes,59.91132000,10.70407000,2018,1,16,13,85.818545
1,Hjortnes,59.91132000,10.70407000,2018,1,16,14,94.393235
1,Hjortnes,59.91132000,10.70407000,2018,1,16,15,43.333445
1,Hjortnes,59.91132000,10.70407000,2018,1,16,16,48.486426
1,Hjortnes,59.91132000,10.70407000,2018,1,16,17,30.134445
1,Hjortnes,59.91132000,10.70407000,2018,1,16,18,28.968495
1,Hjortnes,59.91132000,10.70407000,2018,1,16,19,44.155850
1,Hjortnes,59.91132000,10.70407000,2018,1,16,20,58.534487
1,Hjortnes,59.91132000,10.70407000,2018,1,16,21,63.170784
1,Hjortnes,59.91132000,10.70407000,2018,1,16,22,56.731394
1,Hjortnes,59.91132000,10.70407000,2018,1,16,23,53.131368
1,Hjortnes,59.91132000,10.70407000,2018,1,17,0,52.179192
1,Hjortnes,59.91132000,10.70407000,2018,1,17,1,55.443823
1,Hjortnes,59.91132000,10.70407000,2018,1,17,2,50.093860
1,Hjortnes,59.91132000,10.70407000,2018,1,17,3,51.984386
1,Hjortnes,59.91132000,10.70407000,2018,1,17,4,66.931498
1,Hjortnes,59.91132000,10.70407000,2018,1,17,5,98.163777
1,Hjortnes,59.91132000,10.70407000,2018,1,17,6,98.020400
1,Hjortnes,59.91132000,10.70407000,2018,1,17,7,105.621438
1,Hjortnes,59.91132000,10.70407000,2018,1,17,8,101.357613
1,Hjortnes,59.91132000,10.70407000,2018,1,17,9,97.154586
1,Hjortnes,59.91132000,10.70407000,2018,1,17,10,91.995894
1,Hjortnes,59.91132000,10.70407000,2018,1,17,11,44.565484
1,Hjortnes,59.91132000,10.70407000,2018,1,17,12,78.908483
1,Hjortnes,59.91132000,10.70407000,2018,1,17,13,63.552415
1,Hjortnes,59.91132000,10.70407000,2018,1,17,14,88.317083
1,Hjortnes,59.91132000,10.70407000,2018,1,17,15,104.020011
1,Hjortnes,59.91132000,10.70407000,2018,1,17,16,101.715438
1,Hjortnes,59.91132000,10.70407000,2018,1,17,17,83.873281
1,Hjortnes,59.91132000,10.70407000,2018,1,17,18,79.458334
1,Hjortnes,59.91132000,10.70407000,2018,1,17,19,77.527988
1,Hjortnes,59.91132000,10.70407000,2018,1,17,20,65.052262
1,Hjortnes,59.91132000,10.70407000,2018,1,17,21,55.646783
1,Hjortnes,59.91132000,10.70407000,2018,1,17,22,36.606115
1,Hjortnes,59.91132000,10.70407000,2018,1,17,23,42.427113
1,Hjortnes,59.91132000,10.70407000,2018,1,18,0,25.922540
1,Hjortnes,59.91132000,10.70407000,2018,1,18,1,21.672980
1,Hjortnes,59.91132000,10.70407000,2018,1,18,2,19.508143
1,Hjortnes,59.91132000,10.70407000,2018,1,18,3,20.465531
1,Hjortnes,59.91132000,10.70407000,2018,1,18,4,31.368723
1,Hjortnes,59.91132000,10.70407000,2018,1,18,5,47.120728
1,Hjortnes,59.91132000,10.70407000,2018,1,18,6,57.939811
1,Hjortnes,59.91132000,10.70407000,2018,1,18,7,60.022545
1,Hjortnes,59.91132000,10.70407000,2018,1,18,8,62.724867
1,Hjortnes,59.91132000,10.70407000,2018,1,18,9,57.529697
1,Hjortnes,59.91132000,10.70407000,2018,1,18,10,44.817387
1,Hjortnes,59.91132000,10.70407000,2018,1,18,16,62.094903
1,Hjortnes,59.91132000,10.70407000,2018,1,18,17,49.877203
1,Hjortnes,59.91132000,10.70407000,2018,1,18,18,52.048270
1,Hjortnes,59.91132000,10.70407000,2018,1,18,19,52.653843
1,Hjortnes,59.91132000,10.70407000,2018,1,18,20,55.604221
1,Hjortnes,59.91132000,10.70407000,2018,1,18,21,50.291879
1,Hjortnes,59.91132000,10.70407000,2018,1,18,22,43.442319
1,Hjortnes,59.91132000,10.70407000,2018,1,18,23,36.511608
1,Hjortnes,59.91132000,10.70407000,2018,1,19,0,33.462661
1,Hjortnes,59.91132000,10.70407000,2018,1,19,1,30.494032
1,Hjortnes,59.91132000,10.70407000,2018,1,19,2,28.308613
1,Hjortnes,59.91132000,10.70407000,2018,1,19,3,35.120090
1,Hjortnes,59.91132000,10.70407000,2018,1,19,4,38.003147
1,Hjortnes,59.91132000,10.70407000,2018,1,19,5,64.631097
1,Hjortnes,59.91132000,10.70407000,2018,1,19,6,73.705161
1,Hjortnes,59.91132000,10.70407000,2018,1,19,7,85.378813
1,Hjortnes,59.91132000,10.70407000,2018,1,19,8,75.504471
1,Hjortnes,59.91132000,10.70407000,2018,1,19,9,66.935466
1,Hjortnes,59.91132000,10.70407000,2018,1,19,10,47.573906
1,Hjortnes,59.91132000,10.70407000,2018,1,19,11,60.330543
1,Hjortnes,59.91132000,10.70407000,2018,1,19,12,52.919471
1,Hjortnes,59.91132000,10.70407000,2018,1,19,13,64.011206
1,Hjortnes,59.91132000,10.70407000,2018,1,19,14,78.780415
1,Hjortnes,59.91132000,10.70407000,2018,1,19,15,85.161130
1,Hjortnes,59.91132000,10.70407000,2018,1,19,16,86.805357
1,Hjortnes,59.91132000,10.70407000,2018,1,19,17,81.419565
1,Hjortnes,59.91132000,10.70407000,2018,1,19,18,70.323017
1,Hjortnes,59.91132000,10.70407000,2018,1,19,19,68.536580
1,Hjortnes,59.91132000,10.70407000,2018,1,19,20,56.734273
1,Hjortnes,59.91132000,10.70407000,2018,1,19,21,50.021375
1,Hjortnes,59.91132000,10.70407000,2018,1,19,22,40.600542
1,Hjortnes,59.91132000,10.70407000,2018,1,19,23,42.311998
1,Hjortnes,59.91132000,10.70407000,2018,1,20,0,31.479618
1,Hjortnes,59.91132000,10.70407000,2018,1,20,1,36.963494
1,Hjortnes,59.91132000,10.70407000,2018,1,20,2,40.623680
1,Hjortnes,59.91132000,10.70407000,2018,1,20,3,39.560028
1,Hjortnes,59.91132000,10.70407000,2018,1,20,4,35.940481
1,Hjortnes,59.91132000,10.70407000,2018,1,20,5,46.436963
1,Hjortnes,59.91132000,10.70407000,2018,1,20,6,47.997462
1,Hjortnes,59.91132000,10.70407000,2018,1,20,7,52.903397
1,Hjortnes,59.91132000,10.70407000,2018,1,20,8,55.036581
1,Hjortnes,59.91132000,10.70407000,2018,1,20,9,50.426075
1,Hjortnes,59.91132000,10.70407000,2018,1,20,10,52.025443
1,Hjortnes,59.91132000,10.70407000,2018,1,20,11,50.969292
1,Hjortnes,59.91132000,10.70407000,2018,1,20,12,53.499335
1,Hjortnes,59.91132000,10.70407000,2018,1,20,13,54.209055
1,Hjortnes,59.91132000,10.70407000,2018,1,20,14,46.214664
1,Hjortnes,59.91132000,10.70407000,2018,1,20,15,52.155587
1,Hjortnes,59.91132000,10.70407000,2018,1,20,16,46.228552
1,Hjortnes,59.91132000,10.70407000,2018,1,20,17,48.001351
1,Hjortnes,59.91132000,10.70407000,2018,1,20,18,48.559334
1,Hjortnes,59.91132000,10.70407000,2018,1,20,19,46.995239
1,Hjortnes,59.91132000,10.70407000,2018,1,20,20,39.118163
1,Hjortnes,59.91132000,10.70407000,2018,1,20,21,47.474085
1,Hjortnes,59.91132000,10.70407000,2018,1,20,22,43.526630
1,Hjortnes,59.91132000,10.70407000,2018,1,20,23,39.955218
1,Hjortnes,59.91132000,10.70407000,2018,1,21,0,33.265569
1,Hjortnes,59.91132000,10.70407000,2018,1,21,1,32.902762
1,Hjortnes,59.91132000,10.70407000,2018,1,21,2,31.364034
1,Hjortnes,59.91132000,10.70407000,2018,1,21,3,28.630194
1,Hjortnes,59.91132000,10.70407000,2018,1,21,4,34.615177
1,Hjortnes,59.91132000,10.70407000,2018,1,21,5,40.065065
1,Hjortnes,59.91132000,10.70407000,2018,1,21,6,41.623722
1,Hjortnes,59.91132000,10.70407000,2018,1,21,7,50.903104
1,Hjortnes,59.91132000,10.70407000,2018,1,21,8,49.227320
1,Hjortnes,59.91132000,10.70407000,2018,1,21,9,50.873592
1,Hjortnes,59.91132000,10.70407000,2018,1,21,10,60.857109
1,Hjortnes,59.91132000,10.70407000,2018,1,21,11,43.228508
1,Hjortnes,59.91132000,10.70407000,2018,1,21,12,66.709252
1,Hjortnes,59.91132000,10.70407000,2018,1,21,13,37.499718
1,Hjortnes,59.91132000,10.70407000,2018,1,21,14,93.995774
1,Hjortnes,59.91132000,10.70407000,2018,1,21,15,130.241252
1,Hjortnes,59.91132000,10.70407000,2018,1,21,16,132.390814
1,Hjortnes,59.91132000,10.70407000,2018,1,21,17,117.787535
1,Hjortnes,59.91132000,10.70407000,2018,1,21,18,113.761587
1,Hjortnes,59.91132000,10.70407000,2018,1,21,19,58.643593
1,Hjortnes,59.91132000,10.70407000,2018,1,21,20,70.410414
1,Hjortnes,59.91132000,10.70407000,2018,1,21,21,63.052652
1,Hjortnes,59.91132000,10.70407000,2018,1,21,22,59.671472
1,Hjortnes,59.91132000,10.70407000,2018,1,21,23,53.776293
1,Hjortnes,59.91132000,10.70407000,2018,1,22,0,39.267964
1,Hjortnes,59.91132000,10.70407000,2018,1,22,1,36.579094
1,Hjortnes,59.91132000,10.70407000,2018,1,22,2,38.636991
1,Hjortnes,59.91132000,10.70407000,2018,1,22,3,27.747108
1,Hjortnes,59.91132000,10.70407000,2018,1,22,4,35.464076
1,Hjortnes,59.91132000,10.70407000,2018,1,22,5,64.073708
1,Hjortnes,59.91132000,10.70407000,2018,1,22,6,69.423064
1,Hjortnes,59.91132000,10.70407000,2018,1,22,7,74.513250
1,Hjortnes,59.91132000,10.70407000,2018,1,22,8,76.654497
1,Hjortnes,59.91132000,10.70407000,2018,1,22,9,69.140197
1,Hjortnes,59.91132000,10.70407000,2018,1,22,10,64.390481
1,Hjortnes,59.91132000,10.70407000,2018,1,22,11,68.683526
1,Hjortnes,59.91132000,10.70407000,2018,1,22,12,80.442197
1,Hjortnes,59.91132000,10.70407000,2018,1,22,13,72.665827
1,Hjortnes,59.91132000,10.70407000,2018,1,22,14,79.804724
1,Hjortnes,59.91132000,10.70407000,2018,1,22,15,66.917877
1,Hjortnes,59.91132000,10.70407000,2018,1,22,16,65.882951
1,Hjortnes,59.91132000,10.70407000,2018,1,22,17,69.792234
1,Hjortnes,59.91132000,10.70407000,2018,1,22,18,62.270563
1,Hjortnes,59.91132000,10.70407000,2018,1,22,19,55.159358
1,Hjortnes,59.91132000,10.70407000,2018,1,22,20,52.747432
1,Hjortnes,59.91132000,10.70407000,2018,1,22,21,53.862875
1,Hjortnes,59.91132000,10.70407000,2018,1,22,22,46.005127
1,Hjortnes,59.91132000,10.70407000,2018,1,22,23,49.001084
1,Hjortnes,59.91132000,10.70407000,2018,1,23,0,40.461542
1,Hjortnes,59.91132000,10.70407000,2018,1,23,1,33.142709
1,Hjortnes,59.91132000,10.70407000,2018,1,23,2,25.546475
1,Hjortnes,59.91132000,10.70407000,2018,1,23,3,39.399878
1,Hjortnes,59.91132000,10.70407000,2018,1,23,4,49.168708
1,Hjortnes,59.91132000,10.70407000,2018,1,23,5,81.006211
1,Hjortnes,59.91132000,10.70407000,2018,1,23,6,93.908353
1,Hjortnes,59.91132000,10.70407000,2018,1,23,7,97.236735
1,Hjortnes,59.91132000,10.70407000,2018,1,23,8,96.062986
1,Hjortnes,59.91132000,10.70407000,2018,1,23,9,109.636325
1,Hjortnes,59.91132000,10.70407000,2018,1,23,10,97.801424
1,Hjortnes,59.91132000,10.70407000,2018,1,23,11,48.962435
1,Hjortnes,59.91132000,10.70407000,2018,1,23,12,35.892724
1,Hjortnes,59.91132000,10.70407000,2018,1,23,13,41.917946
1,Hjortnes,59.91132000,10.70407000,2018,1,23,14,33.130911
1,Hjortnes,59.91132000,10.70407000,2018,1,23,15,40.888866
1,Hjortnes,59.91132000,10.70407000,2018,1,23,16,49.907044
1,Hjortnes,59.91132000,10.70407000,2018,1,23,17,30.667218
1,Hjortnes,59.91132000,10.70407000,2018,1,23,18,29.671195
1,Hjortnes,59.91132000,10.70407000,2018,1,23,19,34.401793
1,Hjortnes,59.91132000,10.70407000,2018,1,23,20,29.195085
1,Hjortnes,59.91132000,10.70407000,2018,1,23,21,31.278554
1,Hjortnes,59.91132000,10.70407000,2018,1,23,22,37.720960
1,Hjortnes,59.91132000,10.70407000,2018,1,23,23,49.897864
1,Hjortnes,59.91132000,10.70407000,2018,1,24,0,49.923143
1,Hjortnes,59.91132000,10.70407000,2018,1,24,1,43.870381
1,Hjortnes,59.91132000,10.70407000,2018,1,24,2,44.504886
1,Hjortnes,59.91132000,10.70407000,2018,1,24,3,60.339702
1,Hjortnes,59.91132000,10.70407000,2018,1,24,4,60.485611
1,Hjortnes,59.91132000,10.70407000,2018,1,24,5,54.149247
1,Hjortnes,59.91132000,10.70407000,2018,1,24,6,67.070059
1,Hjortnes,59.91132000,10.70407000,2018,1,24,7,81.801372
1,Hjortnes,59.91132000,10.70407000,2018,1,24,8,98.701540
1,Hjortnes,59.91132000,10.70407000,2018,1,24,9,105.245600
1,Hjortnes,59.91132000,10.70407000,2018,1,24,10,82.268958
1,Hjortnes,59.91132000,10.70407000,2018,1,24,11,73.063251
1,Hjortnes,59.91132000,10.70407000,2018,1,24,12,67.443912
1,Hjortnes,59.91132000,10.70407000,2018,1,24,13,58.113039
1,Hjortnes,59.91132000,10.70407000,2018,1,24,14,43.090664
1,Hjortnes,59.91132000,10.70407000,2018,1,24,15,37.719258
1,Hjortnes,59.91132000,10.70407000,2018,1,24,16,41.817659
1,Hjortnes,59.91132000,10.70407000,2018,1,24,17,39.111569
1,Hjortnes,59.91132000,10.70407000,2018,1,24,18,38.288808
1,Hjortnes,59.91132000,10.70407000,2018,1,24,19,37.213248
1,Hjortnes,59.91132000,10.70407000,2018,1,24,20,43.610322
1,Hjortnes,59.91132000,10.70407000,2018,1,24,21,36.350976
1,Hjortnes,59.91132000,10.70407000,2018,1,24,22,39.847032
1,Hjortnes,59.91132000,10.70407000,2018,1,24,23,39.130577
1,Hjortnes,59.91132000,10.70407000,2018,1,25,0,34.345464
1,Hjortnes,59.91132000,10.70407000,2018,1,25,1,35.906955
1,Hjortnes,59.91132000,10.70407000,2018,1,25,2,37.856677
1,Hjortnes,59.91132000,10.70407000,2018,1,25,3,32.916857
1,Hjortnes,59.91132000,10.70407000,2018,1,25,4,34.223475
1,Hjortnes,59.91132000,10.70407000,2018,1,25,5,34.973795
1,Hjortnes,59.91132000,10.70407000,2018,1,25,6,39.121513
1,Hjortnes,59.91132000,10.70407000,2018,1,25,7,42.315013
1,Hjortnes,59.91132000,10.70407000,2018,1,25,8,48.836395
1,Hjortnes,59.91132000,10.70407000,2018,1,25,9,54.578962
1,Hjortnes,59.91132000,10.70407000,2018,1,25,10,40.686033
1,Hjortnes,59.91132000,10.70407000,2018,1,25,11,38.799591
1,Hjortnes,59.91132000,10.70407000,2018,1,25,12,50.066185
1,Hjortnes,59.91132000,10.70407000,2018,1,25,13,88.634099
1,Hjortnes,59.91132000,10.70407000,2018,1,25,14,113.844291
1,Hjortnes,59.91132000,10.70407000,2018,1,25,15,101.386973
1,Hjortnes,59.91132000,10.70407000,2018,1,25,16,70.280550
1,Hjortnes,59.91132000,10.70407000,2018,1,25,17,89.421670
1,Hjortnes,59.91132000,10.70407000,2018,1,25,18,103.289160
1,Hjortnes,59.91132000,10.70407000,2018,1,25,19,97.475292
1,Hjortnes,59.91132000,10.70407000,2018,1,25,20,52.549717
1,Hjortnes,59.91132000,10.70407000,2018,1,25,21,57.538178
1,Hjortnes,59.91132000,10.70407000,2018,1,25,22,63.589665
1,Hjortnes,59.91132000,10.70407000,2018,1,25,23,55.024176
1,Hjortnes,59.91132000,10.70407000,2018,1,26,0,61.720108
1,Hjortnes,59.91132000,10.70407000,2018,1,26,1,52.497982
1,Hjortnes,59.91132000,10.70407000,2018,1,26,2,47.507978
1,Hjortnes,59.91132000,10.70407000,2018,1,26,3,54.054266
1,Hjortnes,59.91132000,10.70407000,2018,1,26,4,70.691914
1,Hjortnes,59.91132000,10.70407000,2018,1,26,5,94.515570
1,Hjortnes,59.91132000,10.70407000,2018,1,26,6,77.595492
1,Hjortnes,59.91132000,10.70407000,2018,1,26,7,63.642056
1,Hjortnes,59.91132000,10.70407000,2018,1,26,8,62.619626
1,Hjortnes,59.91132000,10.70407000,2018,1,26,9,58.499311
1,Hjortnes,59.91132000,10.70407000,2018,1,26,10,55.098059
1,Hjortnes,59.91132000,10.70407000,2018,1,26,11,46.373642
1,Hjortnes,59.91132000,10.70407000,2018,1,26,12,59.776399
1,Hjortnes,59.91132000,10.70407000,2018,1,26,13,60.225584
1,Hjortnes,59.91132000,10.70407000,2018,1,26,14,73.719075
1,Hjortnes,59.91132000,10.70407000,2018,1,26,15,66.024415
1,Hjortnes,59.91132000,10.70407000,2018,1,26,16,79.154710
1,Hjortnes,59.91132000,10.70407000,2018,1,26,17,74.224380
1,Hjortnes,59.91132000,10.70407000,2018,1,26,18,64.478568
1,Hjortnes,59.91132000,10.70407000,2018,1,26,19,61.716066
1,Hjortnes,59.91132000,10.70407000,2018,1,26,20,53.948769
1,Hjortnes,59.91132000,10.70407000,2018,1,26,21,50.104375
1,Hjortnes,59.91132000,10.70407000,2018,1,26,22,49.136351
1,Hjortnes,59.91132000,10.70407000,2018,1,26,23,51.035168
1,Hjortnes,59.91132000,10.70407000,2018,1,27,0,52.418972
1,Hjortnes,59.91132000,10.70407000,2018,1,27,1,49.120889
1,Hjortnes,59.91132000,10.70407000,2018,1,27,2,55.473408
1,Hjortnes,59.91132000,10.70407000,2018,1,27,3,49.315637
1,Hjortnes,59.91132000,10.70407000,2018,1,27,4,58.304627
1,Hjortnes,59.91132000,10.70407000,2018,1,27,5,50.136036
1,Hjortnes,59.91132000,10.70407000,2018,1,27,6,54.164006
1,Hjortnes,59.91132000,10.70407000,2018,1,27,7,54.548704
1,Hjortnes,59.91132000,10.70407000,2018,1,27,8,50.360021
1,Hjortnes,59.91132000,10.70407000,2018,1,27,9,57.566483
1,Hjortnes,59.91132000,10.70407000,2018,1,27,10,50.233146
1,Hjortnes,59.91132000,10.70407000,2018,1,27,11,41.951306
1,Hjortnes,59.91132000,10.70407000,2018,1,27,12,32.804932
1,Hjortnes,59.91132000,10.70407000,2018,1,27,13,37.967845
1,Hjortnes,59.91132000,10.70407000,2018,1,27,14,62.106747
1,Hjortnes,59.91132000,10.70407000,2018,1,27,15,58.153753
1,Hjortnes,59.91132000,10.70407000,2018,1,27,16,84.344412
1,Hjortnes,59.91132000,10.70407000,2018,1,27,17,79.777795
1,Hjortnes,59.91132000,10.70407000,2018,1,27,18,62.362063
1,Hjortnes,59.91132000,10.70407000,2018,1,27,19,65.049241
1,Hjortnes,59.91132000,10.70407000,2018,1,27,20,58.076500
1,Hjortnes,59.91132000,10.70407000,2018,1,27,21,37.232860
1,Hjortnes,59.91132000,10.70407000,2018,1,27,22,58.522834
1,Hjortnes,59.91132000,10.70407000,2018,1,27,23,63.366312
1,Hjortnes,59.91132000,10.70407000,2018,1,28,0,65.268473
1,Hjortnes,59.91132000,10.70407000,2018,1,28,1,58.680781
1,Hjortnes,59.91132000,10.70407000,2018,1,28,2,52.939859
1,Hjortnes,59.91132000,10.70407000,2018,1,28,3,53.946190
1,Hjortnes,59.91132000,10.70407000,2018,1,28,4,44.333856
1,Hjortnes,59.91132000,10.70407000,2018,1,28,5,44.319643
1,Hjortnes,59.91132000,10.70407000,2018,1,28,6,52.779522
1,Hjortnes,59.91132000,10.70407000,2018,1,28,7,60.987718
1,Hjortnes,59.91132000,10.70407000,2018,1,28,8,79.010573
1,Hjortnes,59.91132000,10.70407000,2018,1,28,9,77.758878
1,Hjortnes,59.91132000,10.70407000,2018,1,28,10,79.295342
